id,labels
sexism2022_english-6549,3. animosity
sexism2022_english-18605,3. animosity
sexism2022_english-542,2. derogation
sexism2022_english-245,2. derogation
sexism2022_english-17211,2. derogation
sexism2022_english-14693,2. derogation
sexism2022_english-1193,2. derogation
sexism2022_english-18524,3. animosity
sexism2022_english-15377,2. derogation
sexism2022_english-6851,2. derogation
sexism2022_english-15427,"1. threats, plans to harm and incitement"
sexism2022_english-10414,3. animosity
sexism2022_english-7520,2. derogation
sexism2022_english-8800,2. derogation
sexism2022_english-16480,2. derogation
sexism2022_english-17431,3. animosity
sexism2022_english-640,2. derogation
sexism2022_english-15543,"1. threats, plans to harm and incitement"
sexism2022_english-534,2. derogation
sexism2022_english-15021,2. derogation
sexism2022_english-6664,"1. threats, plans to harm and incitement"
sexism2022_english-18926,3. animosity
sexism2022_english-12145,2. derogation
sexism2022_english-6431,2. derogation
sexism2022_english-774,2. derogation
sexism2022_english-2472,3. animosity
sexism2022_english-9394,4. prejudiced discussions
sexism2022_english-9717,2. derogation
sexism2022_english-4634,2. derogation
sexism2022_english-5324,2. derogation
sexism2022_english-10955,3. animosity
sexism2022_english-14547,3. animosity
sexism2022_english-3944,3. animosity
sexism2022_english-502,3. animosity
sexism2022_english-15979,2. derogation
sexism2022_english-10298,2. derogation
sexism2022_english-8283,3. animosity
sexism2022_english-4928,3. animosity
sexism2022_english-6867,2. derogation
sexism2022_english-3498,2. derogation
sexism2022_english-4895,2. derogation
sexism2022_english-11303,3. animosity
sexism2022_english-5380,3. animosity
sexism2022_english-14014,3. animosity
sexism2022_english-12189,2. derogation
sexism2022_english-166,3. animosity
sexism2022_english-7829,2. derogation
sexism2022_english-16229,2. derogation
sexism2022_english-4011,3. animosity
sexism2022_english-15538,"1. threats, plans to harm and incitement"
sexism2022_english-12727,2. derogation
sexism2022_english-7774,3. animosity
sexism2022_english-2763,3. animosity
sexism2022_english-16242,2. derogation
sexism2022_english-2105,2. derogation
sexism2022_english-7992,3. animosity
sexism2022_english-15690,"1. threats, plans to harm and incitement"
sexism2022_english-19722,2. derogation
sexism2022_english-7287,2. derogation
sexism2022_english-12871,2. derogation
sexism2022_english-18914,4. prejudiced discussions
sexism2022_english-526,3. animosity
sexism2022_english-9428,4. prejudiced discussions
sexism2022_english-5423,2. derogation
sexism2022_english-11000,2. derogation
sexism2022_english-1231,2. derogation
sexism2022_english-16162,2. derogation
sexism2022_english-16248,2. derogation
sexism2022_english-11564,2. derogation
sexism2022_english-4454,3. animosity
sexism2022_english-13448,2. derogation
sexism2022_english-15383,3. animosity
sexism2022_english-9590,3. animosity
sexism2022_english-19297,3. animosity
sexism2022_english-12937,3. animosity
sexism2022_english-6325,"1. threats, plans to harm and incitement"
sexism2022_english-15720,2. derogation
sexism2022_english-18093,"1. threats, plans to harm and incitement"
sexism2022_english-1820,"1. threats, plans to harm and incitement"
sexism2022_english-944,"1. threats, plans to harm and incitement"
sexism2022_english-4912,3. animosity
sexism2022_english-9231,2. derogation
sexism2022_english-19083,2. derogation
sexism2022_english-3217,3. animosity
sexism2022_english-11372,2. derogation
sexism2022_english-15326,3. animosity
sexism2022_english-1165,3. animosity
sexism2022_english-16084,3. animosity
sexism2022_english-4450,2. derogation
sexism2022_english-6150,"1. threats, plans to harm and incitement"
sexism2022_english-9351,"1. threats, plans to harm and incitement"
sexism2022_english-14865,"1. threats, plans to harm and incitement"
sexism2022_english-12319,4. prejudiced discussions
sexism2022_english-13148,2. derogation
sexism2022_english-3624,4. prejudiced discussions
sexism2022_english-17015,2. derogation
sexism2022_english-5124,2. derogation
sexism2022_english-17290,3. animosity
sexism2022_english-19283,2. derogation
sexism2022_english-6698,2. derogation
sexism2022_english-9799,2. derogation
sexism2022_english-12927,"1. threats, plans to harm and incitement"
sexism2022_english-9132,4. prejudiced discussions
sexism2022_english-5530,2. derogation
sexism2022_english-9058,2. derogation
sexism2022_english-14142,2. derogation
sexism2022_english-18233,2. derogation
sexism2022_english-369,2. derogation
sexism2022_english-13706,2. derogation
sexism2022_english-5813,3. animosity
sexism2022_english-14445,"1. threats, plans to harm and incitement"
sexism2022_english-18354,2. derogation
sexism2022_english-6585,2. derogation
sexism2022_english-13506,2. derogation
sexism2022_english-17182,"1. threats, plans to harm and incitement"
sexism2022_english-18220,3. animosity
sexism2022_english-6218,3. animosity
sexism2022_english-18863,3. animosity
sexism2022_english-19517,2. derogation
sexism2022_english-13683,"1. threats, plans to harm and incitement"
sexism2022_english-12190,2. derogation
sexism2022_english-4249,2. derogation
sexism2022_english-11760,2. derogation
sexism2022_english-17450,2. derogation
sexism2022_english-5884,3. animosity
sexism2022_english-10239,"1. threats, plans to harm and incitement"
sexism2022_english-16399,2. derogation
sexism2022_english-18209,3. animosity
sexism2022_english-15504,2. derogation
sexism2022_english-9283,2. derogation
sexism2022_english-17446,2. derogation
sexism2022_english-13741,3. animosity
sexism2022_english-3150,2. derogation
sexism2022_english-19680,3. animosity
sexism2022_english-413,3. animosity
sexism2022_english-17636,4. prejudiced discussions
sexism2022_english-18521,"1. threats, plans to harm and incitement"
sexism2022_english-10858,2. derogation
sexism2022_english-5785,3. animosity
sexism2022_english-17162,3. animosity
sexism2022_english-14282,2. derogation
sexism2022_english-13493,3. animosity
sexism2022_english-12406,3. animosity
sexism2022_english-19103,4. prejudiced discussions
sexism2022_english-19105,2. derogation
sexism2022_english-2065,3. animosity
sexism2022_english-11484,2. derogation
sexism2022_english-13737,3. animosity
sexism2022_english-1271,2. derogation
sexism2022_english-18769,2. derogation
sexism2022_english-5509,2. derogation
sexism2022_english-18224,2. derogation
sexism2022_english-17483,4. prejudiced discussions
sexism2022_english-11043,"1. threats, plans to harm and incitement"
sexism2022_english-14199,2. derogation
sexism2022_english-12977,"1. threats, plans to harm and incitement"
sexism2022_english-466,2. derogation
sexism2022_english-19204,3. animosity
sexism2022_english-10982,3. animosity
sexism2022_english-17622,2. derogation
sexism2022_english-18255,4. prejudiced discussions
sexism2022_english-1831,4. prejudiced discussions
sexism2022_english-17564,2. derogation
sexism2022_english-4286,2. derogation
sexism2022_english-14779,2. derogation
sexism2022_english-19883,"1. threats, plans to harm and incitement"
sexism2022_english-1517,2. derogation
sexism2022_english-12830,3. animosity
sexism2022_english-16624,"1. threats, plans to harm and incitement"
sexism2022_english-10825,3. animosity
sexism2022_english-5166,3. animosity
sexism2022_english-18377,2. derogation
sexism2022_english-10558,2. derogation
sexism2022_english-1845,3. animosity
sexism2022_english-3525,3. animosity
sexism2022_english-10134,2. derogation
sexism2022_english-13073,2. derogation
sexism2022_english-5619,3. animosity
sexism2022_english-3693,2. derogation
sexism2022_english-16873,3. animosity
sexism2022_english-5496,2. derogation
sexism2022_english-15733,4. prejudiced discussions
sexism2022_english-2646,2. derogation
sexism2022_english-3229,"1. threats, plans to harm and incitement"
sexism2022_english-13914,4. prejudiced discussions
sexism2022_english-1091,3. animosity
sexism2022_english-15841,3. animosity
sexism2022_english-584,"1. threats, plans to harm and incitement"
sexism2022_english-4075,3. animosity
sexism2022_english-1484,2. derogation
sexism2022_english-16169,2. derogation
sexism2022_english-13637,2. derogation
sexism2022_english-12379,2. derogation
sexism2022_english-1609,2. derogation
sexism2022_english-9666,"1. threats, plans to harm and incitement"
sexism2022_english-2049,2. derogation
sexism2022_english-4646,3. animosity
sexism2022_english-19585,2. derogation
sexism2022_english-12027,2. derogation
sexism2022_english-5404,2. derogation
sexism2022_english-2373,3. animosity
sexism2022_english-6305,2. derogation
sexism2022_english-19438,2. derogation
sexism2022_english-13382,3. animosity
sexism2022_english-7115,2. derogation
sexism2022_english-10291,2. derogation
sexism2022_english-10326,2. derogation
sexism2022_english-3112,4. prejudiced discussions
sexism2022_english-4559,3. animosity
sexism2022_english-12810,3. animosity
sexism2022_english-13826,2. derogation
sexism2022_english-9687,3. animosity
sexism2022_english-11378,4. prejudiced discussions
sexism2022_english-12381,3. animosity
sexism2022_english-7497,4. prejudiced discussions
sexism2022_english-1190,2. derogation
sexism2022_english-18809,"1. threats, plans to harm and incitement"
sexism2022_english-12205,"1. threats, plans to harm and incitement"
sexism2022_english-5465,2. derogation
sexism2022_english-4818,2. derogation
sexism2022_english-6104,2. derogation
sexism2022_english-4815,2. derogation
sexism2022_english-16849,3. animosity
sexism2022_english-16805,2. derogation
sexism2022_english-4183,2. derogation
sexism2022_english-13968,3. animosity
sexism2022_english-18487,2. derogation
sexism2022_english-7786,2. derogation
sexism2022_english-9724,2. derogation
sexism2022_english-2540,3. animosity
sexism2022_english-19463,2. derogation
sexism2022_english-19505,4. prejudiced discussions
sexism2022_english-18875,3. animosity
sexism2022_english-4933,2. derogation
sexism2022_english-8789,3. animosity
sexism2022_english-18994,2. derogation
sexism2022_english-2561,"1. threats, plans to harm and incitement"
sexism2022_english-12066,2. derogation
sexism2022_english-9878,2. derogation
sexism2022_english-17295,2. derogation
sexism2022_english-10482,3. animosity
sexism2022_english-14785,3. animosity
sexism2022_english-17120,2. derogation
sexism2022_english-33,3. animosity
sexism2022_english-458,"1. threats, plans to harm and incitement"
sexism2022_english-17436,2. derogation
sexism2022_english-12644,3. animosity
sexism2022_english-17144,3. animosity
sexism2022_english-16794,3. animosity
sexism2022_english-487,4. prejudiced discussions
sexism2022_english-18592,4. prejudiced discussions
sexism2022_english-19589,2. derogation
sexism2022_english-7545,3. animosity
sexism2022_english-19964,4. prejudiced discussions
sexism2022_english-6029,3. animosity
sexism2022_english-13350,3. animosity
sexism2022_english-2506,3. animosity
sexism2022_english-109,2. derogation
sexism2022_english-12330,"1. threats, plans to harm and incitement"
sexism2022_english-14134,4. prejudiced discussions
sexism2022_english-444,4. prejudiced discussions
sexism2022_english-14859,3. animosity
sexism2022_english-2204,2. derogation
sexism2022_english-14221,3. animosity
sexism2022_english-9527,2. derogation
sexism2022_english-14354,2. derogation
sexism2022_english-6475,3. animosity
sexism2022_english-17083,3. animosity
sexism2022_english-16983,3. animosity
sexism2022_english-16041,3. animosity
sexism2022_english-11952,4. prejudiced discussions
sexism2022_english-17491,3. animosity
sexism2022_english-9253,2. derogation
sexism2022_english-12800,2. derogation
sexism2022_english-11879,2. derogation
sexism2022_english-14526,4. prejudiced discussions
sexism2022_english-3782,3. animosity
sexism2022_english-17305,2. derogation
sexism2022_english-14417,"1. threats, plans to harm and incitement"
sexism2022_english-8710,2. derogation
sexism2022_english-5147,4. prejudiced discussions
sexism2022_english-19729,3. animosity
sexism2022_english-18764,4. prejudiced discussions
sexism2022_english-4235,3. animosity
sexism2022_english-13079,2. derogation
sexism2022_english-5754,3. animosity
sexism2022_english-6160,"1. threats, plans to harm and incitement"
sexism2022_english-15393,2. derogation
sexism2022_english-14304,2. derogation
sexism2022_english-3078,2. derogation
sexism2022_english-2252,3. animosity
sexism2022_english-2449,"1. threats, plans to harm and incitement"
sexism2022_english-8590,2. derogation
sexism2022_english-13159,2. derogation
sexism2022_english-7331,3. animosity
sexism2022_english-272,3. animosity
sexism2022_english-13866,3. animosity
sexism2022_english-11667,4. prejudiced discussions
sexism2022_english-19410,3. animosity
sexism2022_english-14250,2. derogation
sexism2022_english-18860,2. derogation
sexism2022_english-11514,2. derogation
sexism2022_english-8531,3. animosity
sexism2022_english-10297,2. derogation
sexism2022_english-18992,2. derogation
sexism2022_english-18483,2. derogation
sexism2022_english-16216,3. animosity
sexism2022_english-11140,2. derogation
sexism2022_english-13761,4. prejudiced discussions
sexism2022_english-11,2. derogation
sexism2022_english-5677,3. animosity
sexism2022_english-14681,2. derogation
sexism2022_english-11550,3. animosity
sexism2022_english-6925,3. animosity
sexism2022_english-7022,"1. threats, plans to harm and incitement"
sexism2022_english-88,3. animosity
sexism2022_english-9557,3. animosity
sexism2022_english-19997,2. derogation
sexism2022_english-19016,3. animosity
sexism2022_english-11304,3. animosity
sexism2022_english-17815,3. animosity
sexism2022_english-4282,2. derogation
sexism2022_english-8264,3. animosity
sexism2022_english-6403,3. animosity
sexism2022_english-12653,3. animosity
sexism2022_english-39,4. prejudiced discussions
sexism2022_english-2388,2. derogation
sexism2022_english-13796,2. derogation
sexism2022_english-3234,3. animosity
sexism2022_english-3972,4. prejudiced discussions
sexism2022_english-11575,3. animosity
sexism2022_english-414,"1. threats, plans to harm and incitement"
sexism2022_english-2397,2. derogation
sexism2022_english-19393,3. animosity
sexism2022_english-6368,2. derogation
sexism2022_english-19939,"1. threats, plans to harm and incitement"
sexism2022_english-4820,"1. threats, plans to harm and incitement"
sexism2022_english-5387,3. animosity
sexism2022_english-7508,3. animosity
sexism2022_english-3313,"1. threats, plans to harm and incitement"
sexism2022_english-14318,2. derogation
sexism2022_english-2193,4. prejudiced discussions
sexism2022_english-1011,2. derogation
sexism2022_english-13939,3. animosity
sexism2022_english-4185,3. animosity
sexism2022_english-12513,2. derogation
sexism2022_english-933,3. animosity
sexism2022_english-12629,2. derogation
sexism2022_english-15329,3. animosity
sexism2022_english-14924,3. animosity
sexism2022_english-15824,2. derogation
sexism2022_english-1166,3. animosity
sexism2022_english-16588,3. animosity
sexism2022_english-10321,2. derogation
sexism2022_english-2627,3. animosity
sexism2022_english-3898,"1. threats, plans to harm and incitement"
sexism2022_english-16645,3. animosity
sexism2022_english-6414,2. derogation
sexism2022_english-1838,2. derogation
sexism2022_english-13485,2. derogation
sexism2022_english-4790,3. animosity
sexism2022_english-18899,3. animosity
sexism2022_english-6668,2. derogation
sexism2022_english-19483,2. derogation
sexism2022_english-17824,2. derogation
sexism2022_english-12683,3. animosity
sexism2022_english-13478,2. derogation
sexism2022_english-16817,3. animosity
sexism2022_english-19529,2. derogation
sexism2022_english-15280,2. derogation
sexism2022_english-14625,4. prejudiced discussions
sexism2022_english-18691,"1. threats, plans to harm and incitement"
sexism2022_english-13125,2. derogation
sexism2022_english-4210,2. derogation
sexism2022_english-2143,2. derogation
sexism2022_english-4308,2. derogation
sexism2022_english-9023,2. derogation
sexism2022_english-4466,2. derogation
sexism2022_english-17398,3. animosity
sexism2022_english-8004,3. animosity
sexism2022_english-211,"1. threats, plans to harm and incitement"
sexism2022_english-16592,3. animosity
sexism2022_english-6612,2. derogation
sexism2022_english-8705,2. derogation
sexism2022_english-4686,2. derogation
sexism2022_english-19230,2. derogation
sexism2022_english-7269,2. derogation
sexism2022_english-8046,2. derogation
sexism2022_english-18417,"1. threats, plans to harm and incitement"
sexism2022_english-19171,4. prejudiced discussions
sexism2022_english-11580,"1. threats, plans to harm and incitement"
sexism2022_english-10792,2. derogation
sexism2022_english-2961,4. prejudiced discussions
sexism2022_english-10384,2. derogation
sexism2022_english-4139,2. derogation
sexism2022_english-17831,"1. threats, plans to harm and incitement"
sexism2022_english-18597,2. derogation
sexism2022_english-7389,2. derogation
sexism2022_english-6979,3. animosity
sexism2022_english-3351,"1. threats, plans to harm and incitement"
sexism2022_english-19686,2. derogation
sexism2022_english-10611,4. prejudiced discussions
sexism2022_english-6982,2. derogation
sexism2022_english-10320,2. derogation
sexism2022_english-14607,4. prejudiced discussions
sexism2022_english-13778,3. animosity
sexism2022_english-10435,3. animosity
sexism2022_english-16461,4. prejudiced discussions
sexism2022_english-11100,3. animosity
sexism2022_english-9869,2. derogation
sexism2022_english-12602,2. derogation
sexism2022_english-12178,2. derogation
sexism2022_english-17964,2. derogation
sexism2022_english-10172,2. derogation
sexism2022_english-16505,2. derogation
sexism2022_english-2723,3. animosity
sexism2022_english-2259,3. animosity
sexism2022_english-10290,2. derogation
sexism2022_english-4998,2. derogation
sexism2022_english-12852,3. animosity
sexism2022_english-12866,2. derogation
sexism2022_english-18149,2. derogation
sexism2022_english-1677,2. derogation
sexism2022_english-13561,2. derogation
sexism2022_english-15171,3. animosity
sexism2022_english-4870,3. animosity
sexism2022_english-14084,2. derogation
sexism2022_english-19594,3. animosity
sexism2022_english-8459,4. prejudiced discussions
sexism2022_english-7083,2. derogation
sexism2022_english-2348,2. derogation
sexism2022_english-663,3. animosity
sexism2022_english-9755,2. derogation
sexism2022_english-2365,2. derogation
sexism2022_english-9185,2. derogation
sexism2022_english-6068,2. derogation
sexism2022_english-3539,3. animosity
sexism2022_english-1189,2. derogation
sexism2022_english-5659,2. derogation
sexism2022_english-9857,2. derogation
sexism2022_english-11900,"1. threats, plans to harm and incitement"
sexism2022_english-12113,4. prejudiced discussions
sexism2022_english-18618,3. animosity
sexism2022_english-6126,2. derogation
sexism2022_english-993,3. animosity
sexism2022_english-2751,3. animosity
sexism2022_english-16513,2. derogation
sexism2022_english-11765,2. derogation
sexism2022_english-4330,2. derogation
sexism2022_english-12384,3. animosity
sexism2022_english-14163,"1. threats, plans to harm and incitement"
sexism2022_english-11255,4. prejudiced discussions
sexism2022_english-11224,2. derogation
sexism2022_english-3360,2. derogation
sexism2022_english-18724,2. derogation
sexism2022_english-14454,3. animosity
sexism2022_english-2467,2. derogation
sexism2022_english-18733,3. animosity
sexism2022_english-18270,3. animosity
sexism2022_english-12523,"1. threats, plans to harm and incitement"
sexism2022_english-11162,4. prejudiced discussions
sexism2022_english-3974,4. prejudiced discussions
sexism2022_english-8595,2. derogation
sexism2022_english-13094,3. animosity
sexism2022_english-4480,2. derogation
sexism2022_english-2939,2. derogation
sexism2022_english-5265,"1. threats, plans to harm and incitement"
sexism2022_english-13071,3. animosity
sexism2022_english-18711,4. prejudiced discussions
sexism2022_english-17968,4. prejudiced discussions
sexism2022_english-8201,2. derogation
sexism2022_english-14251,3. animosity
sexism2022_english-15233,2. derogation
sexism2022_english-1952,"1. threats, plans to harm and incitement"
sexism2022_english-8246,2. derogation
sexism2022_english-9665,3. animosity
sexism2022_english-7850,"1. threats, plans to harm and incitement"
sexism2022_english-2943,2. derogation
sexism2022_english-12754,3. animosity
sexism2022_english-2092,3. animosity
sexism2022_english-6496,3. animosity
sexism2022_english-3137,2. derogation
sexism2022_english-18097,2. derogation
sexism2022_english-18404,3. animosity
sexism2022_english-6778,2. derogation
sexism2022_english-7546,2. derogation
sexism2022_english-6227,2. derogation
sexism2022_english-8077,"1. threats, plans to harm and incitement"
sexism2022_english-11528,3. animosity
sexism2022_english-6332,2. derogation
sexism2022_english-9137,2. derogation
sexism2022_english-5986,3. animosity
sexism2022_english-17571,2. derogation
sexism2022_english-5130,"1. threats, plans to harm and incitement"
sexism2022_english-5026,2. derogation
sexism2022_english-6035,2. derogation
sexism2022_english-2428,2. derogation
sexism2022_english-14277,2. derogation
sexism2022_english-4779,"1. threats, plans to harm and incitement"
sexism2022_english-17284,3. animosity
sexism2022_english-5716,4. prejudiced discussions
sexism2022_english-16391,4. prejudiced discussions
sexism2022_english-19125,2. derogation
sexism2022_english-19111,2. derogation
sexism2022_english-3746,"1. threats, plans to harm and incitement"
sexism2022_english-4329,4. prejudiced discussions
sexism2022_english-13830,2. derogation
sexism2022_english-10219,4. prejudiced discussions
sexism2022_english-1570,2. derogation
sexism2022_english-17218,"1. threats, plans to harm and incitement"
sexism2022_english-2697,3. animosity
sexism2022_english-10159,2. derogation
sexism2022_english-10383,2. derogation
sexism2022_english-18996,4. prejudiced discussions
sexism2022_english-364,2. derogation
sexism2022_english-2404,2. derogation
sexism2022_english-17355,2. derogation
sexism2022_english-7264,3. animosity
sexism2022_english-17585,2. derogation
sexism2022_english-3418,2. derogation
sexism2022_english-2165,3. animosity
sexism2022_english-7530,3. animosity
sexism2022_english-16745,2. derogation
sexism2022_english-18371,2. derogation
sexism2022_english-4010,4. prejudiced discussions
sexism2022_english-16166,4. prejudiced discussions
sexism2022_english-15375,4. prejudiced discussions
sexism2022_english-19697,"1. threats, plans to harm and incitement"
sexism2022_english-18332,3. animosity
sexism2022_english-3532,"1. threats, plans to harm and incitement"
sexism2022_english-297,2. derogation
sexism2022_english-7449,2. derogation
sexism2022_english-3432,3. animosity
sexism2022_english-8355,3. animosity
sexism2022_english-14419,"1. threats, plans to harm and incitement"
sexism2022_english-16962,3. animosity
sexism2022_english-9770,2. derogation
sexism2022_english-4079,3. animosity
sexism2022_english-12613,3. animosity
sexism2022_english-18598,3. animosity
sexism2022_english-3509,2. derogation
sexism2022_english-13441,"1. threats, plans to harm and incitement"
sexism2022_english-4035,2. derogation
sexism2022_english-6682,2. derogation
sexism2022_english-18034,"1. threats, plans to harm and incitement"
sexism2022_english-2989,2. derogation
sexism2022_english-9522,2. derogation
sexism2022_english-19474,2. derogation
sexism2022_english-4572,2. derogation
sexism2022_english-5569,2. derogation
sexism2022_english-15115,2. derogation
sexism2022_english-9587,2. derogation
sexism2022_english-2243,2. derogation
sexism2022_english-12958,3. animosity
sexism2022_english-6331,2. derogation
sexism2022_english-12301,3. animosity
sexism2022_english-11503,2. derogation
sexism2022_english-3864,2. derogation
sexism2022_english-12083,3. animosity
sexism2022_english-918,2. derogation
sexism2022_english-16264,2. derogation
sexism2022_english-3194,2. derogation
sexism2022_english-4805,2. derogation
sexism2022_english-17310,3. animosity
sexism2022_english-18419,3. animosity
sexism2022_english-254,3. animosity
sexism2022_english-8272,4. prejudiced discussions
sexism2022_english-14852,2. derogation
sexism2022_english-4857,3. animosity
sexism2022_english-15374,3. animosity
sexism2022_english-1756,"1. threats, plans to harm and incitement"
sexism2022_english-7228,3. animosity
sexism2022_english-5,2. derogation
sexism2022_english-10441,4. prejudiced discussions
sexism2022_english-11411,2. derogation
sexism2022_english-4145,2. derogation
sexism2022_english-18889,2. derogation
sexism2022_english-9144,3. animosity
sexism2022_english-17777,2. derogation
sexism2022_english-4925,3. animosity
sexism2022_english-11508,4. prejudiced discussions
sexism2022_english-451,"1. threats, plans to harm and incitement"
sexism2022_english-151,2. derogation
sexism2022_english-17658,2. derogation
sexism2022_english-1483,4. prejudiced discussions
sexism2022_english-2029,3. animosity
sexism2022_english-19392,2. derogation
sexism2022_english-2311,2. derogation
sexism2022_english-10844,3. animosity
sexism2022_english-2421,2. derogation
sexism2022_english-15898,2. derogation
sexism2022_english-1707,4. prejudiced discussions
sexism2022_english-13544,2. derogation
sexism2022_english-9263,3. animosity
sexism2022_english-8117,2. derogation
sexism2022_english-2487,3. animosity
sexism2022_english-12348,2. derogation
sexism2022_english-5219,3. animosity
sexism2022_english-14099,2. derogation
sexism2022_english-14653,2. derogation
sexism2022_english-1116,4. prejudiced discussions
sexism2022_english-5706,3. animosity
sexism2022_english-11105,3. animosity
sexism2022_english-18789,2. derogation
sexism2022_english-6797,2. derogation
sexism2022_english-10901,2. derogation
sexism2022_english-489,2. derogation
sexism2022_english-3563,2. derogation
sexism2022_english-10736,2. derogation
sexism2022_english-15649,4. prejudiced discussions
sexism2022_english-1852,2. derogation
sexism2022_english-11314,2. derogation
sexism2022_english-12007,2. derogation
sexism2022_english-13954,2. derogation
sexism2022_english-12573,3. animosity
sexism2022_english-3077,2. derogation
sexism2022_english-9279,4. prejudiced discussions
sexism2022_english-16494,3. animosity
sexism2022_english-3181,"1. threats, plans to harm and incitement"
sexism2022_english-2468,2. derogation
sexism2022_english-7386,2. derogation
sexism2022_english-12783,3. animosity
sexism2022_english-1877,4. prejudiced discussions
sexism2022_english-821,2. derogation
sexism2022_english-11131,2. derogation
sexism2022_english-5117,2. derogation
sexism2022_english-2669,4. prejudiced discussions
sexism2022_english-18245,3. animosity
sexism2022_english-917,2. derogation
sexism2022_english-19846,2. derogation
sexism2022_english-4404,2. derogation
sexism2022_english-5881,2. derogation
sexism2022_english-14890,2. derogation
sexism2022_english-8872,2. derogation
sexism2022_english-8200,2. derogation
sexism2022_english-7779,4. prejudiced discussions
sexism2022_english-8848,2. derogation
sexism2022_english-18614,3. animosity
sexism2022_english-15487,2. derogation
sexism2022_english-15344,4. prejudiced discussions
sexism2022_english-9127,"1. threats, plans to harm and incitement"
sexism2022_english-12893,4. prejudiced discussions
sexism2022_english-16098,4. prejudiced discussions
sexism2022_english-9641,"1. threats, plans to harm and incitement"
sexism2022_english-19551,"1. threats, plans to harm and incitement"
sexism2022_english-1440,3. animosity
sexism2022_english-9608,2. derogation
sexism2022_english-3478,"1. threats, plans to harm and incitement"
sexism2022_english-6600,3. animosity
sexism2022_english-10797,2. derogation
sexism2022_english-2744,2. derogation
sexism2022_english-3268,2. derogation
sexism2022_english-10696,2. derogation
sexism2022_english-3573,2. derogation
sexism2022_english-3666,2. derogation
sexism2022_english-18990,3. animosity
sexism2022_english-10428,3. animosity
sexism2022_english-11782,2. derogation
sexism2022_english-19791,2. derogation
sexism2022_english-15789,3. animosity
sexism2022_english-9551,2. derogation
sexism2022_english-16899,2. derogation
sexism2022_english-12888,"1. threats, plans to harm and incitement"
sexism2022_english-17954,3. animosity
sexism2022_english-903,2. derogation
sexism2022_english-9093,3. animosity
sexism2022_english-13628,2. derogation
sexism2022_english-3942,3. animosity
sexism2022_english-17524,2. derogation
sexism2022_english-4281,3. animosity
sexism2022_english-3870,3. animosity
sexism2022_english-1631,3. animosity
sexism2022_english-3785,3. animosity
sexism2022_english-11158,3. animosity
sexism2022_english-12621,3. animosity
sexism2022_english-841,"1. threats, plans to harm and incitement"
sexism2022_english-4794,2. derogation
sexism2022_english-345,3. animosity
sexism2022_english-4888,"1. threats, plans to harm and incitement"
sexism2022_english-612,3. animosity
sexism2022_english-19996,4. prejudiced discussions
sexism2022_english-17941,2. derogation
sexism2022_english-3037,2. derogation
sexism2022_english-546,2. derogation
sexism2022_english-1650,3. animosity
sexism2022_english-10163,2. derogation
sexism2022_english-6195,"1. threats, plans to harm and incitement"
sexism2022_english-4885,4. prejudiced discussions
sexism2022_english-17049,2. derogation
sexism2022_english-6258,"1. threats, plans to harm and incitement"
sexism2022_english-16940,"1. threats, plans to harm and incitement"
sexism2022_english-11036,2. derogation
sexism2022_english-811,3. animosity
sexism2022_english-10284,"1. threats, plans to harm and incitement"
sexism2022_english-11994,3. animosity
sexism2022_english-7680,3. animosity
sexism2022_english-8385,3. animosity
sexism2022_english-12698,2. derogation
sexism2022_english-8250,3. animosity
sexism2022_english-12139,2. derogation
sexism2022_english-406,2. derogation
sexism2022_english-6665,2. derogation
sexism2022_english-19246,2. derogation
sexism2022_english-10861,3. animosity
sexism2022_english-5733,2. derogation
sexism2022_english-3423,2. derogation
sexism2022_english-15842,"1. threats, plans to harm and incitement"
sexism2022_english-6722,2. derogation
sexism2022_english-12526,2. derogation
sexism2022_english-16809,3. animosity
sexism2022_english-15745,3. animosity
sexism2022_english-2777,2. derogation
sexism2022_english-4009,3. animosity
sexism2022_english-12440,3. animosity
sexism2022_english-12692,2. derogation
sexism2022_english-18274,3. animosity
sexism2022_english-4883,3. animosity
sexism2022_english-7947,"1. threats, plans to harm and incitement"
sexism2022_english-16945,2. derogation
sexism2022_english-12745,3. animosity
sexism2022_english-4093,3. animosity
sexism2022_english-13540,3. animosity
sexism2022_english-8285,3. animosity
sexism2022_english-15648,"1. threats, plans to harm and incitement"
sexism2022_english-5260,3. animosity
sexism2022_english-16376,2. derogation
sexism2022_english-17604,3. animosity
sexism2022_english-8835,3. animosity
sexism2022_english-7717,3. animosity
sexism2022_english-17913,3. animosity
sexism2022_english-8449,2. derogation
sexism2022_english-1461,3. animosity
sexism2022_english-6894,2. derogation
sexism2022_english-3126,2. derogation
sexism2022_english-17514,2. derogation
sexism2022_english-3739,2. derogation
sexism2022_english-4484,2. derogation
sexism2022_english-5924,2. derogation
sexism2022_english-9950,2. derogation
sexism2022_english-15481,3. animosity
sexism2022_english-13713,4. prejudiced discussions
sexism2022_english-12544,4. prejudiced discussions
sexism2022_english-8517,3. animosity
sexism2022_english-7536,2. derogation
sexism2022_english-12532,"1. threats, plans to harm and incitement"
sexism2022_english-11118,3. animosity
sexism2022_english-7385,2. derogation
sexism2022_english-101,2. derogation
sexism2022_english-14938,"1. threats, plans to harm and incitement"
sexism2022_english-17110,2. derogation
sexism2022_english-374,3. animosity
sexism2022_english-18930,3. animosity
sexism2022_english-14773,2. derogation
